"Вопрос 1:
Ситуация такова, что по инструкции восстановления сделал всё и дошёл до пункта (1 рисунок), и у нас есть трудности что в нашем меню этого просто не обнаружено! (Рисунок 2). Моя задача убрать на них вот этот пунк (Рисунок 3). Так как после истечения  времени, Терра виснит на (Рисунок 4) этом пункте, и удалённо не управляется. Приходиться бегать и ручками вводить пароль! Ниже пробовал включить Автоматически ввод пин кода но это тоже не помогло. То что в инструкции пунк, его так и не нашёл во всём администрировании.";"Ответ 1:
Исходя из присланного серийного номера и номера PID данный шлюз оснащен АПМДЗ Аккорд, модель GXM.2 
К сожалению, для данной модели производитель (ОКБ САПР, https://www.okbsapr.ru/) отключил функционал автологина по требованию регулятора (ФСБ).
Поэтому указанная Вами задача для данного шлюза невыполнима. 

Приведенный фрагмент инструкции актуален для старой модели Аккорд  (модель GXMH), где настройка автологина была возможна.    
Но Аккоррд GXMH сняты с производства примерно с осени 2021-го года. 

Для Аккорда GXM.2  при загрузке, в шлюз обязательно должен быть подключен специальный токен и обязателен ввод пароля (это подразумевается, 
если класс защиты устройства КС2 или выше)."
"Вопрос 1:
Можете подсказать актуальную версию прошивки для оборудования криптошлюз S-Terra артикул:  LIC-G-1000-50-ST-UPG4.3-KC1 (номер лицензии 216245 и др.)
 
Вот что выдает на оборудовании команда show version:
product name: S-Terra Gate
product release: 4.3
product build number: 4.3.20279
product build date: 2019/12/27 13:59:32
product target CPU: amd64

System information:
OS information: Linux 4.9.0-11-amd64 #1 SMP Debian 4.9.189-3st1 (2019-09-12)
license information: GATE,7725239575,216246
crypto provider: S-Terra

Это последняя официальна сертифицированная версия? Ее нет необходимости обновлять на данный момент?";"Ответ 1:
Да, версия 4.3.20279  является актуальной.
 
На сегодня, также есть версия 4.3 FW (сборка 4.3.29955).
Изменения в 4.3FW по сравнению с 4.3 можно посмотреть по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FIntroduction%2F%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F_%D0%B2_4.3.23955.htm

Если Вам данные изменения необходимы, то по вопросу приобретения версии 4.3FW (АП не меняется) можно  обратиться в Вашему аккаунт-менеджеру от нашей компании.
Если его контакты неизвестны, тогда по контактам ниже"
"Вопрос 2:
Новая версия  4.3 FW (сборка 4.3.29955) является сертифицированным решением?
S-Terra используется в комплексе КИИ и скорее всего требует сертификации.
По вопросам обновления – это будет в рамках действующей ТП? Или это вопрос также к менеджеру?";"Ответ 2:
Да, 4.3FW сертифицирована. 
Во вопросу обновления с 4.3 на 4.3FW (приобретения образа 4.3FW) необходимо обратиться к Вашему аккаунт-менеджеру от нашей компании."
"Вопрос 3:
Подскажите, есть ли инструкция по обновлению версии: 4.3.20279 на версию: 4.3.29955 ? 
Есть ли возможность предварительного тестирования обновления на виртуальном макете?
 
Две S-Terra собраны в VRRP-кластер и связаны с таким же кластером с шифрованием по IPSec. 
Как сложно провести обновление с сохранением всех настроек и полного функционирования работающего сетевого узла?
Есть ли “подводные камни”?
 
Рекомендации от производителя - при установленной версии 4.3.20279, обновлять до 4.3.29955?";"Ответ 3:
>Подскажите, есть ли инструкция по обновлению версии: 4.3.20279 на версию: 4.3.29955 ?
Обновление с 4.3 на 4.3FW представляет из себя ""залитие"" на носитель шлюза образа 4.3FW после которого, содержимое носителя шлюза будет версии 
4.3FW, но в заводском (предпродажном состоянии), т.е после обновления понадобится инициализация шлюза и повторная настройка. 

То есть, оновление шлюза на версию 4.3FW производится через загрузочную UpFlash по такому же принципу как и обновление шлюза с более старой версии на более новую.  Подробно по ссылке ниже: https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%BF%D0%BE_%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%BD%D0%BE%D0%BC%D1%83_%D0%BA%D0%BE%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E_%D0%B8_%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8E_%D0%9F%D0%90%D0%9A_%D1%81_%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8"
"Вопрос 1:
Устройство перезагружается в цикле. Ошибка при загрузке: не инициализируется корневой раздел /dev/sda6Как следствие не загружается операционная система.";"Ответ 1:
Уточните, пожалуйста, какие действия были на шлюзе до появления этой проблемы?"
"Вопрос 2:
Данная С-терра, работала в кластере с аналогичной. Штатная работа, текущие изменения маршрутов.";"Ответ 2:
По скриншоту видно, что шлюз не находит сопоставление контрольных сумм файлов по контролируемому списку файлов, т.к был  установлен сервис appache
 (который исходно на шлюзе не предусмотрен). Поэтому  шлюз автоматически перезагружается с соотвествующим выводом сообщений на экран монитора.
Установка на шлюз каких либо пакетов и/или сервисов (которых исходно нет на шлюзе) может приводить к потере сертификации и работоспособности шлюза и запрещена правила пользования. 

В данном случае для решения проблемы можно попробовать следующее:
1. Создать для шлюза загрузочную Up_Flash, загрузиться с нее и сделать пересчет контрольных сумм контролируемых файлов.  
Описание Up_Flash
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%9E%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_Upflash.htm

Получение Up_Flash
https://doc.s-terra.ru/rh_output/"
"Вопрос 1:
Прошу прислать инструкцию по сбросу модуля АМДЗ Аккорд версия GXM2.";"Ответ 1:
Инструкция во вложении."
"Вопрос 2:
Читаю инструкцию, в ней сказано - Образ UpFlash 4.3 должен быть получен у отдела технической поддержки компании ООО «С-Терра СиЭсПи» support@s-terra.ru.
Актуальный образ UpFlash 4.3 представляет собой сжатый образ диска в формате *.img.gz. Старые образа Upflash в формате iso не поддерживаются.

Можете передать образ UpFlash 4.3?";"Ответ 2:
образ Up_Flash можно скачать по ссылке ниже: 
https://cloud.s-terra.com/s/ysrkfNi3yCA794j"
"Вопрос 3:
Еще одни вопрос, есть ли инструкция на настроить Аккорд, чтобы при перезагрузке модуль автоматически пропускал до ПО С-Терра (при наличии usb ключа)?";"Ответ 3:
К сожалению, для данной модели производитель (ОКБ САПР, https://www.okbsapr.ru/) отключил функционал автологина по требованию регулятора (ФСБ).


Ранее,  для старой модели Аккорд  (модель GXMH) настройка автологина была возможна.    
Но Аккоррды GXMH сняты с производства примерно с осени 2021-го года. 

Для Аккорда GXM.2  при загрузке, в шлюз обязательно должен быть подключен специальный токен и обязателен ввод пароля (это подразумевается, 
если класс защиты устройства КС2 или выше)."
"Вопрос 1:
Прошу забрать в ремонт неисправный КШ С-Терра ST202234187( не работает порт 2).";"Ответ 1:
Перед отправкой оборудования необходимо заполнить форму запроса на ремонт. Вы можете отправить ее по электронной почте на адрес support@s-terra.com или прикрепить к запросу в вашем Личном Кабинете на портале технической поддержки по адресу https://www.s-terra.ru/cabinet/.

Бланк формы запроса доступен в вашем личном кабинете в разделе ""Материалы для загрузки"" - ""Вспомогательные инструменты"" - ""RepairRequest"" (RepairRequest.doc).

После обработки заполненной формы, запросу будет присвоен RMA ID, и Вам переданы данные контактного лица и адрес назначения.

Не рекомендуется заполнять форму запроса до создания инцидента, так как нет возможности заполнить все поля формы.

Для, возможных, будущих запросов, прошу Вас скачать обновлённую форму:

Бланк формы запроса доступен в вашем личном кабинете в разделе ""Материалы для загрузки"" - ""Вспомогательные инструменты"" - ""RepairRequest"" (RepairRequest.doc)"
"Вопрос 1:
Утерян пароль к доступу на устройство криптошлюз  S-Terra 4.3. (две S-Terra работают в VRRP-кластере)
На данный момент по ip-адресу устройство отвечает, но учетные данные не подходят. Шлюз установлен на удаленной площадке, на данный момент доступ есть только по ssh. В ближайшее время до устройства будет физический доступ.
Подскажите можно ли восстановить доступ к устройству? Поменять учетную запись на новую (поменять пароль у старой)? 
Возможно при проведении действий по восстановлению доступа сохранить конфигурацию устройства?";"Ответ 1:
Если будет доступ к  консоли разраничения доступом шлюза при физическом подключении к шлюзу 
(по умолчанию логин/пароль administrator/s-terra)
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FAdministrative%20console%2F%D0%9A%D0%BE%D0%BD%D1%81%D0%BE%D0%BB%D1%8C_%D1%80%D0%B0%D0%B7%D0%B3%D1%80%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D0%BD%D0%B8%D1%8F_%D0%B4%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%B01.htm

тогда можно восстановить:
1. доступ по ssh в linux bash шлюза 
для этого перейти из консоли разграничения доступом  в linux bash по команде system и далее с помощью команды passwd задать новый пароль для учетной записи root 
2. доступ в cisco-like консоль при выполнении следующих  условий 
  - в cisco-like есть настройка какого то пароля в enable режим (команда вида enable password/secret  <пароль>) 
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FConsole%2F%D0%9A%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D1%8B_%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0%D1%87"
"Вопрос 2:
У нас предстоит командировка к заказчику ГДК на удаленный объект где установлено проблемное оборудование куда утерян доступ.
Пока нет возможности сказать есть ли доступ к консоли разграничения доступа – будем пробовать на месте.
Хорошо, получается если окажется, что он есть.
А если рассмотреть вариант, что не удастся попасть на шлюз даже через КРД, есть варианты восстановления доступа в этом случае? Пока хотя бы просто подсказать есть варианты или нет.
Я спрашиваю, чтобы заранее попытаться учесть все нюансы, т.к. на объекте будет не так много времени, да и с обычной связью там проблемы, телефон почти не ловит связь.";"Ответ 2:
В общем случае из двух вариантов доступа к шлюзу (по ssh или при физическом подключении), возможно восстановление 
одного из этих вариантов, если есть доступ по другому варианты. 
Например, есть доступ по ssh, но отсутствует доступ при физическом подключении (неизвестен логин/пароль).

Либо (как в Вашем случае) нет доступа по ssh, но (предполагается) есть доступ  при физическом подключении к шлюзу. 
В этом случае восстановление доступа по ssh можно сделать  как описано в предыдущем письме. 

Если же нет доступа ни по ssh, ни при физическом подключении шлюзу, тогда, вариант, к сожалению, только один - восстановление 
носителя шлюза из его исходного образа по инструкциям по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%BF%D0%BE_%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%BD%D0%BE%D0%BC%D1%83_%D0%BA%D0%BE%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E_%D0%B8"
"Вопрос 3:
Вопрос по виртуальным образам оборудования. У заказчика есть вопросы по корректности настройки схемы шифрованных каналов на S-Terra криптошлюзах 4.3 (VRRP+IPSEC+GRE+OSPF).
Ранее я предварительно макетировал данную задачу, но на данный момент, после поднятия туннелей и маршрутизации в него трафика у меня в логах появляется сообщение: vpnsvc license limit exceeded.
И lic_mgr показывает что лицензия не действительна.
Есть ли возможность продлить тестовую лицензию для предварительной проверки решения задачи заказчика на виртуальном стенде?";"Ответ 3:
>Есть ли возможность продлить тестовую лицензию для предварительной проверки решения задачи заказчика на виртуальном стенде?
Тестовые лицензии выдает наш отдел технического консалтинга, по данному вопросу Вам необходимо обратиться к ним  по адресу presale@s-terra.ru 
Отмечу,  что на эти запросы не распространяется действие SLA, описанного в договоре технического сопровождения. Сроки реакции зависят от приоритета проекта, определяемого аккаунт-менеджером.   


Если по теме, рассматриваемой в данном тикете, вопросов не осталось, то    
запрос закрываю. Если в процессе настройки или эксплуатации продуктов нашей компании возникнут трудности или вопросы, пожалуйста, обращайтесь."
"Вопрос 1:
Как сделать управление резервной нодой кластера?Поскольку нода резервная, то на ней нет дефолтного маршрута, который повится только после перехода ноды в активное состояние.Если задать руками дефолтный маршрут на соседний активный КШ, то он потом будет мешать при переходе ноды в активное состояниеКак можно сделать маршруты для управления?";"Ответ 1:
Возможность управления резервной нодой, находящейся
в состояниях Backup или Fault, достигается путём настройки
конфигурационного файла /etc/keepalived/notify_common.conf,
который управляет скриптом /etc/keepalived/scripts/notify_common,
благодаря чему, для ноды, находящейся  в состояниях Backup и Fault
в таблицу маршрутизации добавляется маршрут через кластерный адрес 
(который присвает нода, находящаяся в состоянии MASTER) внутреннего
интерфейса. Процесс настройки подробно описан в разделе ""Настройка VRRP""
в нашем сценарии:

https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2Fver_4_3_scn_1_15_VRRP%2Fver_4_3_scn_1_15_VRRP.htm"
"Вопрос 1:
На КШ установлены два локальных сертифката с одного УЦ. Они отличаются только временем валидности.На этом КШ два пира. Можно сделать так, что один пир работал по первому сертификату, а второй пир по второму? Повторю, что сертифкаты с одного УЦ, это значит, что оба пира могу работать как через первый локальный сертификат, так и через второй.";"Ответ 1:
Уточните, пожалуйста, subject этих локальных сертификатов отличается или он у них одинаковый?"
"Вопрос 2;
Вопрос связан с тем, что второй пир хочет заранее перейти на более свежий сертификат, который до 2025 года. Но чтобы перейти на второй  сертификат мне нужно удалить первый, который до 2024 года.";"Ответ 2:
Поскольку subject-ы обоих локальных сертификатов одинаковые, то указанную Вами задачу можно решить только путем внесение изменений в LSP конфигурацию шлюза 
(это потребует дальнейшего отказа настройки шлюза через cisco-like консоль). 

Для этого в LSP

1. нужно сделать два описания обоих локальных сертификатов, например, по серийному номеру (он уникальный у каждого сертификата). 
2. далее сделать два метода аутентификации, в каждом из которых указать нужное описание локального сертификата. 
3. далее для каждого партнера в криптокарте указать нужный метод аутентификации с нужным описанием сертификата. 

Пример: 

CertDescription old_local_cert    # описание старого локального сертификата по серийному номеру
(       
    SerialNumber = ""567A99991E1F""   
    ) 
CertDescription new_local_cert    # описание нового локального сертификата по серийному номеру
(       
    SerialNumber = ""567A99991F8D""   
    ) 
AuthMethodGOSTSign GOST:Sign1  #метод аутентификации для партнера с котор"
"Вопрос 3:
А сейчас по какому принципу выбирается сертификат для первой фазы?
Если я очищу первую фазу, то КШ будет выбирать сертификат с конца списка, с начала списка или случайным образом?";"Ответ 3:
По умолчанию, если на шлюза более одного действующего локального сертификата и в конфигурации нет каких явных описаний этих сертификатов, 
то шлюз для построения туннеля может выбирать любой из имеющихся у него действующих локальных сертификатов. 
На практике, в большинстве случаев обычно выбирается локальный сертификат с более поздним сроком действия, но так происходит не всегда."
"Вопрос 1:
Возникли вопрос о назначении физическим портам устройства функций таких как: port mode access, port mode trunk, port mode access vlan№ реализованные в понятной форме на устройствах cisco, eltex, mikrotik. Подскажите, это как-то вообще реализовано в С-Терра? На прикреплённой схеме необходимо связать 2 устройста С-Терра посредством защищённого тунеля (с этим всё понятно) и назначить интерфейсам, которые смотрят через локальный коммутатор определённые vlan с функциями trunk или access. Если не затруднит, приведите пример настройки.";"Ответ 1:
На С-Терра шлюз поддерживаются 802.1Q (VLAN) интерфейсы.
Процесс настройки с примером создания 802.1Q интерфейса с
конкретным VLAN ID описан в нашей документации по ссылке
ниже:

https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FSettings%2F802_1Q_VLAN_интерфейсы.htm"
"Вопрос 1:
У нас есть процесс по обновлению старых ПАК с 4.2 до 4.3. Нам сообщили что ""Потребуется изъять Аккорд из G-1000-4.2-1723-6-ST-KC3 пользователя и обновить BIOS АП до СофтМДЗ"", подскажите, есть ли подробная инструкция по обновлению с описанием данного процесса ?";"Ответ 1:
По поводу инструкции для обновления BIOS( и нужно ли),  уточню этот момент на производстве.
Но если Вы хотите использовать СофтМДЗ в качестве замка, то достаточно будет просто залить новый образ версии 4.3."
"Вопрос 1:
Можете дать рекомендации по созданию резервных копий. Возможно ли использовать С-терра КП для автоматического сохранения резервных копий csconf и iptables? В идеале мы хотели бы выгружать эти конфиги, и заливать себе бэкапы во внутренний закрытый git, возможно есть какие-то рекомендации по реализации такого.";"Ответ 1:
Дл резервного копирования можно рекомендовать сценарий
https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2Fver_4_3_instr_07_simplebackup%2Fver_4_3_instr_07_simplebackup.htm

Также, в С-Терра КП можно завести шлюз и конфиг CLI  будет храниться там.
Но iptables КП не хранит, так как и настроить через КП это нельзя.

Также, можно создать резервную копию диска
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5_%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%BD%D0%BE%D0%B9_%D0%BA%D0%BE%D0%BF%D0%B8%D0%B8_%D0%B4%D0%B8%D1%81%D0%BA%D0%B0.htm&rhsearch=trunk&rhsyns=%20"
"Вопрос 1:
В ходе пилотного проекта (Меткомбанк) столкнулись с тем, что не редистрибутятся маршруты в OSPF. Шлюз получает маршрут по RRI, приходят маршруты с L3 коммутатора по OSPF, но обратно маршруты не передаются. В чем может быть проблема? Вывод команды sh hip route и конфигурации, присланные заказчиком файлы прилагаю.";"Ответ 1:
>В ходе пилотного проекта
Техническая поддержка, оказывается только в рамках типовых сценариев и документации. 
https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2F1main%2FFirst_Topic.htm
Пилотные проекты сопровождает отдел технического консалтинга (presale@s-terra.ru).

Уточните пожалуйста, правильную ли Вы указали лицензию, которую используете в пилотном проекте? (198324)"
"Вопрос 1:
Коллеги нашлось еще 2 железки помогите идентифицировать их, какие Серийные номера на них должны бытьLR201909012375LR201909012370";"Ответ 1:
Соответствие такое: 

LR201909012375 -     ST201943453
LR201909012370 -     ST201943454"
"Вопрос 2:
Нашел еше 4 КШ

LR201909012309
LR201911018121
LR201910006421
LR201911009140

Можете помочь идентифицировать данные КШ";"Ответ 2:

LR201909012309      ST201944395
LR201911018121    соответствия не найдено, возможно в указанном номере есть ошибка, рекомендуется сверить его с тем, что на наклейке, на корпусе шлюза  

LR201910006421      ST201944400
LR201911009140     соответствия не найдено, возможно в указанном номере есть ошибка, рекомендуется сверить его с тем, что на наклейке, на корпусе шлюза


Также, отмечу, что если у Вас много таких номеров, для которых нужно соотвествие ST серийного номера, то по данному вопросу Вам необходимо обратиться к 
Вашему аккаунт-менеджеру от нашей компании, так как, в целом, данные вопросы не являются техническими
и находятся в ведении аккаунт-менеджера."
"Вопрос 1:
Подскажите, пожалуйста, как более корректно работать с порталом документации?Например, мне нужна информация о настройке отправки событий со шлюза С-Терра 4.3.Я перехожу в портал документации и нажимаю раздел Шлюз 4.3.Открывается главная страница.В правом верхнем углу я пишу ключевое слово ""logging"" в результате поиска система выдаёт мне единственную найденную страницу: Показать результаты, включающие все поисковые словаНайдено: 1 рез. для 'logging'Атрибут ExtendedAction(скрин во вложении)Но это не то, что мне нужно. Пытаюсь дальше разобраться как найти нужные мне настройки. И ввожу ключевое слово ""trap"" и вот уже показаны результаты, включающие все поисковые словаНайдено: 20 рез. для 'trap'И среди них есть результат:Cisco-like конфигурацияПри старте cs_console настройки Syslog-клиента зачитываются из файла syslog.ini, созданного для сервиса vpnsvc. Изменить настройки Syslog-клиента для консоли можно с использованием следующих команд:• logging on - включение протоколирования";"Ответ 1:
Да, действительно, при поиске выдается не вся информация либо не выдается вовсе.

Передали информацию ответственным за портал документации.

Приносим извинения за неудобства.

Изменения на сайте займут некоторое время.

Можно воспользоваться документацией в PDF:
https://doc.s-terra.ru/rh_output/4.3/PDF/output/index.htm#t=mergedProjects%2F1main%2FFirst_Topic.htm

Также можно использовать поиск Яндекса на главной странице портала, предварительно выбрав версию и продукт - он выдает необходимые результаты.

> Подскажите, пожалуйста, как более корректно работать с порталом документации?
> Почему в данном примере по ключевому поиску ""logging"" портал документации не показал мне результат настройки logging в cisco-like конфигурации, а показал один результат настройки Найдено: 1 рез. для 'logging'

Используйте поиск Яндекса на главной странице портала, предварительно выбрав версию и продукт - он выдает необходимые результаты.

Исправление поисковой системы в документации планируется,"
"Вопрос 1:
На устройстве  S-Terra GATE build 4.3.20279 st KC1 LicenseNumber=206468 наблюдаем проблему с тем, что не отдаются метрики по некоторым OID. 
 
 
Например, не работают:
.1.3.6.1.4.1.9.9.109.1.1.1.1.4
.1.3.6.1.4.1.9.9.171.1.2.1.1
 
root@arm-fw-1:~# snmpwalk -v 2c -c public 127.0.0.1:161 .1.3.6.1.4.1.9.9.109.1.1.1.1.4
Timeout: No Response from 127.0.0.1:161
 
Работают
.1.3.6.1.4.1.2021.13.16.2.1.2
.1.3.6.1.2.1.1.3
 
root@arm-fw-1:~# snmpwalk -v 2c -c public 127.0.0.1:161 .1.3.6.1.4.1.2021.13.16.2.1.2
LM-SENSORS-MIB::lmTempSensorsDevice.1 = STRING: temp1
LM-SENSORS-MIB::lmTempSensorsDevice.2 = STRING: Core 0
LM-SENSORS-MIB::lmTempSensorsDevice.3 = STRING: Core 2

При этом на аналогичных устройствах все работает, разница только в том, что на нерабочих настроен VRRP.
 
bash-4.4# snmpwalk -v 2c -c public 127.0.0.1:161 .1.3.6.1.4.1.9.9.109.1.1.1.1.4
CISCO-SMI::ciscoMgmt.109.1.1.1.1.4.1 = Gauge32: 1
 
Подскажите как исправить?";"Ответ 1:
Для настройки snmp воспользуйтесь инструкцией по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2Fver_4_3_instr_01_monitoring%2Fver_4_3_instr_01_monitoring.htm%23%D0%9D%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B0_SNMP_v2bc-4&rhtocid=_1_9_1_2
В данной инструкции описан процесс настройки snmp v2. Сверьтесь, пожалуйста, с сценарием (приведён пример конфигурационного файла и настройка cli).
Проблема может быть как в не корректных настройках самого сервиса (snmp.conf), так и в запрещающих правилах на вашем КШ. Проверьте, пожалуйста, не заблокирован ли у вас порт 161 и 1161. 
Если блокировки порта нет и с настройками сервиса (snmp.conf) всё в порядке, попробуйте воспользоваться IP адресом шлюза, не 127.0.0.1

Список поддерживаемых переменных, выдаваемых нашим КШ (крипто шлюзом), находится по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FMonitoring%2F%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%"
"Вопрос 1:
Возможно ли создание в рамках нашего кабинета, создание нескольких УЗ? По факту УЗ, указанная при создании кабинета в конфигурировании устройтв не участвует.";"Ответ 1:
Можно создать отдельную УЗ на каждого сотрудника, для этого пришлите:

ФИО сотрудника


Должность


e-mail


телефон


Артур Имамутдинов зарегистрирован в Личном кабинете.
Пароль отослан на указанную почту.

Необходимо еще кого-либо зарегистрировать?"
"Вопрос 2:
Вы можете настроить так, чтобы тикеты нашей компании, созданные под разным УЗ были видны всем участникам?";"Ответ 2:
Можно создать одну общую учетную запись, через которую смогут все подключаться и писать тикеты.

Можно при создании тикета писать кого еще необходимо добавить в копию."
"Вопрос 1: 
Здравствуйте, нам необходим на шлюзе изменить порт удаленного подключения SSH изменить на другой. Прописали файле /etc/ssh/sshd_config Port 46123Но все осталось работать на стандартном 22 порту. Перезапускали службу и сам шлюз - так же без результата.

upd: Ошиблись, не тот файл редактировали. Разобрались. Можно закрыть тикет.";"Ответ 1:
Спасибо за информацию и обратную связь. 

В таком случае тикет закрываем."
"Вопрос 1:
Поскажите, есть ли у вас где-либо описание процесса полного восстановления настроек шлюза? Предположим устройство полностью вышло из строя и необходимо восстановить настройки на новый шлюз. Скрипт simple backup восстанавливает только конфигурацию линукс-пакетов и интерфейсов. А как восстановить основные настройки? Достаточно ли просто скопировать cisco-like конфиг для их восстановления? Или, может, есть сценарий восстановления при помощи с-терра КП?";"Ответ 1:
>Скрипт simple backup восстанавливает только конфигурацию линукс-пакетов и интерфейсов. А как восстановить основные настройки? Достаточно ли просто скопировать cisco-like >конфиг для их восстановления? Или, может, есть сценарий восстановления при помощи с-терра КП?
Simplebackup востанавливает настройки конфигурационных файлов  указанных в /etc/simplebackup/backuplist . 
https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2Fver_4_3_instr_07_simplebackup%2Fver_4_3_instr_07_simplebackup.htm
раздел ""Описание файлов для резервного копирования""
В этом файл можно добавить любые конфигурационные файлы, имеющиеся на шлюзе и в этом случае они будут бекапироватся. 

КП содержит только конфигурацию vpn устройства и сертификаты (или ключи, если используется PSK), поэтому сценарий через simplebackup более предпочтителен с точки зрения бекапирования большего количества настроек. 

Также, как вариант, можно делать резервную копию сего содержимого носителя шлюза и"
"Вопрос 2:
Подскажите, а можно ли настроить simple backup, чтобы сохранял архив локально на самом шлюзе, чтобы потом можно было забрать его при помощи scp?";"Ответ 2:
>Подскажите, а можно ли настроить simple backup, чтобы сохранял архив локально на самом шлюзе, чтобы потом можно было забрать его при помощи scp?
Да, тогда достаточно просто включить сервис simplebackup и повесить его в автозагрузку командами 
systemctl enable simplebackup
systemctl start simplebackup 

Настройки адреса FTP и т.п.  в /etc/simplebackup/simplebackup.ini  в этом случае делать не нужно. 

Соответственно, архив с резервной копией будет создаваться на шлюзе в   /opt/simplebackup/tmp"
"Вопрос 1:
Прошу прислать инструкцию по настройке удаленного доступа к оборудованию с-терра.";"Ответ 1:
После инициализации  - на шлюзе по умолчанию включен ssh сервер, прослушивание на 22-й порт. 

Для доступа к шлюзу по ssh необходимо соблюдение следующих условий
1. на соответствующем интерфейсе шлюза должен быть задан IP и обеспечена сетевая связность между устройство  (с которого будет происходить доступ к шлюзу по ssh)  
и самим шлюзом (то есть прохождение tcp пакетов с dst port 22  от инициатора ssh подключения к шлюзу и обратно прохождение tcp пакетов с src port 22 от шлюза к инициатору ssh подключения).
2. для доступа  по ssh в linux bash шлюза на пользователя root должен быть задан пароль 
Для того чтобы задать указанный пароль необходимо физически подключиться к шлюзу, пройти аутентификацию в консоли разграничения доступа 
(по умолчанию логин/пароль administrator/s-terra).
Далее перейти в linux bash по команде system 
Далее задать пароль на учетную запись root с помощью команды passwd 

Вышеуказанного достаточно   для удаленного подключения к шлюзу по ssh 

Отмечу, чт"
